window,specification,aggregation,index,endpoint,omitted_weir,association,estimable,n_estimable_weirs,n_common_weirs,common_support_association,paired_delta_chla_minus_cyano,is_endpoint_contrast
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Dalseong Weir,0.1795875863588525,True,15,12,0.18505617464628418,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Dalseong Weir,0.11323248877470179,True,12,12,0.11323248877470179,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Gangcheon Weir,0.18727252976674663,True,15,13,0.19203102889212223,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gangcheon Weir,0.12293473909666762,True,13,13,0.12293473909666762,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Gangjeong-Goryeong Weir,0.1822381419943811,True,15,12,0.18790288034263691,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gangjeong-Goryeong Weir,0.11276359547568475,True,12,12,0.11276359547568475,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Gongju Weir,0.17572984920919602,True,15,12,0.18103906045126131,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gongju Weir,0.14300290980914268,True,12,12,0.14300290980914268,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Gumi Weir,0.21615274365896026,True,15,12,0.22303609528734128,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gumi Weir,0.15230461004682827,True,12,12,0.15230461004682827,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Hapcheon-Changnyeong Weir,0.19412024931510907,True,15,12,0.2002718716295018,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Hapcheon-Changnyeong Weir,0.10567758104675259,True,12,12,0.10567758104675259,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Ipo Weir,0.18918482298101186,True,15,13,0.19203102889212223,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Ipo Weir,0.12293473909666762,True,13,13,0.12293473909666762,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Juksan Weir,0.1909773775956512,True,15,12,0.19649717272688316,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Juksan Weir,0.12201324569663248,True,12,12,0.12201324569663248,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Nakdan Weir,0.17710873134297339,True,15,12,0.18243795960924525,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Nakdan Weir,0.12606528474308498,True,12,12,0.12606528474308498,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Sangju Weir,0.17868558797850534,True,15,12,0.18419869537648906,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Sangju Weir,0.12582212970871287,True,12,12,0.12582212970871287,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Sejong Weir,0.1786445711517731,True,15,12,0.18393908842457762,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Sejong Weir,0.14109837583502613,True,12,12,0.14109837583502613,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Seungchon Weir,0.19079523819931893,True,15,12,0.19633503951938347,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Seungchon Weir,0.13392073110390831,True,12,12,0.13392073110390831,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,chlorophyll_a,Yeoju Weir,0.18901776042637108,True,15,13,0.19203102889212223,,False
pm1_2017_2025,site_by_calendar_month_pearson,equal_per_observation,fai,harmful_cyanobacteria,Yeoju Weir,0.12293473909666762,True,13,13,0.12293473909666762,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Baekje Weir,0.47316949621993543,True,15,12,0.44173990526717288,0.044816702911297746,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Baekje Weir,0.39692320235587514,True,12,12,0.39692320235587514,0.044816702911297746,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Changnyeong-Haman Weir,0.46546024327480606,True,15,12,0.43173863563144432,0.053753546078355197,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Changnyeong-Haman Weir,0.37798508955308913,True,12,12,0.37798508955308913,0.053753546078355197,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Chilgok Weir,0.46290577574491026,True,15,12,0.4284214294090426,0.052264718375228059,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Chilgok Weir,0.37615671103381454,True,12,12,0.37615671103381454,0.052264718375228059,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Dalseong Weir,0.45530939609700982,True,15,12,0.41854773737088813,0.050689211907115062,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Dalseong Weir,0.36785852546377307,True,12,12,0.36785852546377307,0.050689211907115062,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Gangcheon Weir,0.46325285950007666,True,15,13,0.43226108696707544,0.045203773666750879,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Gangcheon Weir,0.38705731330032456,True,13,13,0.38705731330032456,0.045203773666750879,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Gangjeong-Goryeong Weir,0.44772159788528088,True,15,12,0.40867236650627853,0.040638947235826228,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Gangjeong-Goryeong Weir,0.3680334192704523,True,12,12,0.3680334192704523,0.040638947235826228,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Gongju Weir,0.47055780779340323,True,15,12,0.43835344637969953,0.026767235653816668,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Gongju Weir,0.41158621072588286,True,12,12,0.41158621072588286,0.026767235653816668,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Gumi Weir,0.47544032396269281,True,15,12,0.4446829238145692,0.045323633509734784,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Gumi Weir,0.39935929030483441,True,12,12,0.39935929030483441,0.045323633509734784,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Hapcheon-Changnyeong Weir,0.46394431164488459,True,15,12,0.42977025301383359,0.044900692428461841,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Hapcheon-Changnyeong Weir,0.38486956058537175,True,12,12,0.38486956058537175,0.044900692428461841,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Ipo Weir,0.44621766214450426,True,15,13,0.43226108696707544,0.045203773666750879,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Ipo Weir,0.38705731330032456,True,13,13,0.38705731330032456,0.045203773666750879,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Juksan Weir,0.47347083901701054,True,15,12,0.44213052786807061,0.0723284112160133,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Juksan Weir,0.36980211665205731,True,12,12,0.36980211665205731,0.0723284112160133,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Nakdan Weir,0.46646918866149284,True,15,12,0.43304840204043227,0.03587709829644492,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Nakdan Weir,0.39717130374398735,True,12,12,0.39717130374398735,0.03587709829644492,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Sangju Weir,0.46685629525095879,True,15,12,0.43355085900616513,0.045825670978917599,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Sangju Weir,0.38772518802724754,True,12,12,0.38772518802724754,0.045825670978917599,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Sejong Weir,0.45536220994463833,True,15,12,0.41861642976612684,0.0065583828040693404,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Sejong Weir,0.4120580469620575,True,12,12,0.4120580469620575,0.0065583828040693404,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Seungchon Weir,0.47897870671874193,True,15,12,0.44926593062122011,0.068356507768570662,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Seungchon Weir,0.38090942285264945,True,12,12,0.38090942285264945,0.068356507768570662,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,chlorophyll_a,Yeoju Weir,0.45485716780365182,True,15,13,0.43226108696707544,0.045203773666750879,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Yeoju Weir,0.38705731330032456,True,13,13,0.38705731330032456,0.045203773666750879,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Baekje Weir,0.18022732591711452,True,15,12,0.19134339002647338,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Baekje Weir,0.17492635958833982,True,12,12,0.17492635958833982,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Changnyeong-Haman Weir,0.17461318095903805,True,15,12,0.18435332076105027,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Changnyeong-Haman Weir,0.18485775202114335,True,12,12,0.18485775202114335,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Chilgok Weir,0.17956088540019413,True,15,12,0.19051386212221769,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Chilgok Weir,0.19066285086118137,True,12,12,0.19066285086118137,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Dalseong Weir,0.17415704390995537,True,15,12,0.18378519078243019,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Dalseong Weir,0.19254563925288898,True,12,12,0.19254563925288898,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Gangcheon Weir,0.18302738743888436,True,15,13,0.18729812501140031,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gangcheon Weir,0.19469353133482853,True,13,13,0.19469353133482853,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Gangjeong-Goryeong Weir,0.17842598672177637,True,15,12,0.18910108393628033,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gangjeong-Goryeong Weir,0.19235715364922359,True,12,12,0.19235715364922359,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Gongju Weir,0.16563862176703084,True,15,12,0.17316997833446052,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gongju Weir,0.22490048720844033,True,12,12,0.22490048720844033,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Gumi Weir,0.1865422103873717,True,15,12,0.19920021132728968,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Gumi Weir,0.20164651908392417,True,12,12,0.20164651908392417,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Hapcheon-Changnyeong Weir,0.17393282796549231,True,15,12,0.18350591337856825,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Hapcheon-Changnyeong Weir,0.18039505743684545,True,12,12,0.18039505743684545,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Ipo Weir,0.18125309710970516,True,15,13,0.18729812501140031,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Ipo Weir,0.19469353133482853,True,13,13,0.19469353133482853,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Juksan Weir,0.18529285182144245,True,15,12,0.19764628824051902,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Juksan Weir,0.17491094809841068,True,12,12,0.17491094809841068,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Nakdan Weir,0.17178832585352669,True,15,12,0.18083441930478078,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Nakdan Weir,0.19999580737579659,True,12,12,0.19999580737579659,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Sangju Weir,0.17583546565043334,True,15,12,0.18587555906159878,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Sangju Weir,0.20098182918418286,True,12,12,0.20098182918418286,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Sejong Weir,0.15124595378169589,True,15,12,0.15521357547932632,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Sejong Weir,0.21298099733633,True,12,12,0.21298099733633,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Seungchon Weir,0.20313952650914027,True,15,12,0.21981861290206947,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Seungchon Weir,0.19934343365749385,True,12,12,0.19934343365749385,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,chlorophyll_a,Yeoju Weir,0.17698313798337523,True,15,13,0.18729812501140031,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_weir_fisher_z,fai,harmful_cyanobacteria,Yeoju Weir,0.19469353133482853,True,13,13,0.19469353133482853,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Baekje Weir,0.45288576069523961,True,15,12,0.43380003165933573,0.040207103248236176,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Baekje Weir,0.39359292841109955,True,12,12,0.39359292841109955,0.040207103248236176,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Changnyeong-Haman Weir,0.44267958316453138,True,15,12,0.42278452934390953,0.048403760818110153,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Changnyeong-Haman Weir,0.37438076852579938,True,12,12,0.37438076852579938,0.048403760818110153,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Chilgok Weir,0.43515903194249839,True,15,12,0.41453818878116366,0.048799220174702229,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Chilgok Weir,0.36573896860646143,True,12,12,0.36573896860646143,0.048799220174702229,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Dalseong Weir,0.42471636101150001,True,15,12,0.40209352441626711,0.047396366915636423,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Dalseong Weir,0.35469715750063069,True,12,12,0.35469715750063069,0.047396366915636423,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Gangcheon Weir,0.43709072735720533,True,15,13,0.41945491684730934,0.042661187705973935,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Gangcheon Weir,0.37679372914133541,True,13,13,0.37679372914133541,0.042661187705973935,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Gangjeong-Goryeong Weir,0.41933946135407446,True,15,12,0.39653362359433136,0.037221256728360796,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Gangjeong-Goryeong Weir,0.35931236686597057,True,12,12,0.35931236686597057,0.037221256728360796,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Gongju Weir,0.44790713762829892,True,15,12,0.42940042718027699,0.032719575088411612,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Gongju Weir,0.39668085209186538,True,12,12,0.39668085209186538,0.032719575088411612,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Gumi Weir,0.45027711405951887,True,15,12,0.43167852902959014,0.044008862211703526,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Gumi Weir,0.38766966681788662,True,12,12,0.38766966681788662,0.044008862211703526,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Hapcheon-Changnyeong Weir,0.43575494011424321,True,15,12,0.41457259698285204,0.041833907784213531,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Hapcheon-Changnyeong Weir,0.37273868919863851,True,12,12,0.37273868919863851,0.041833907784213531,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Ipo Weir,0.42609534320725034,True,15,13,0.41945491684730934,0.042661187705973935,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Ipo Weir,0.37679372914133541,True,13,13,0.37679372914133541,0.042661187705973935,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Juksan Weir,0.44352692212930706,True,15,12,0.42474192176716619,0.060446714704671556,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Juksan Weir,0.36429520706249463,True,12,12,0.36429520706249463,0.060446714704671556,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Nakdan Weir,0.43900030138141988,True,15,12,0.4193025628843457,0.034983027034050374,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Nakdan Weir,0.38431953585029532,True,12,12,0.38431953585029532,0.034983027034050374,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Sangju Weir,0.43963384352214369,True,15,12,0.41968676477919759,0.042932462660331461,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Sangju Weir,0.37675430211886612,True,12,12,0.37675430211886612,0.042932462660331461,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Sejong Weir,0.43416158610306932,True,15,12,0.41395276134894465,0.01797062185399112,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Sejong Weir,0.39598213949495353,True,12,12,0.39598213949495353,0.01797062185399112,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Seungchon Weir,0.44848940763098433,True,15,12,0.43023233962812024,0.057805767799576913,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Seungchon Weir,0.37242657182854333,True,12,12,0.37242657182854333,0.057805767799576913,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,chlorophyll_a,Yeoju Weir,0.4336982124867404,True,15,13,0.41945491684730934,0.042661187705973935,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,ndci,harmful_cyanobacteria,Yeoju Weir,0.37679372914133541,True,13,13,0.37679372914133541,0.042661187705973935,True
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Baekje Weir,0.16507829761455756,True,15,12,0.17031121245394376,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Baekje Weir,0.18120322213845574,True,12,12,0.18120322213845574,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Changnyeong-Haman Weir,0.16100737298805595,True,15,12,0.16550224843619094,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Changnyeong-Haman Weir,0.20202945864794442,True,12,12,0.20202945864794442,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Chilgok Weir,0.1640553941446882,True,15,12,0.16928623883092836,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Chilgok Weir,0.20358141588335235,True,12,12,0.20358141588335235,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Dalseong Weir,0.15978024423195214,True,15,12,0.16464287290287971,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Dalseong Weir,0.20592019576979159,True,12,12,0.20592019576979159,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Gangcheon Weir,0.16454336366451763,True,15,13,0.16745598990297525,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gangcheon Weir,0.20584130144605414,True,13,13,0.20584130144605414,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Gangjeong-Goryeong Weir,0.16399486519489592,True,15,12,0.16936110268110133,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gangjeong-Goryeong Weir,0.20607884735720847,True,12,12,0.20607884735720847,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Gongju Weir,0.15036718866407764,True,15,12,0.1545411336440787,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gongju Weir,0.23222620194309754,True,12,12,0.23222620194309754,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Gumi Weir,0.18049096635933315,True,15,12,0.18686624805382981,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Gumi Weir,0.22156436474156879,True,12,12,0.22156436474156879,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Hapcheon-Changnyeong Weir,0.15523260482094778,True,15,12,0.15961712211782825,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Hapcheon-Changnyeong Weir,0.187705796419492,True,12,12,0.187705796419492,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Ipo Weir,0.16485177962179784,True,15,13,0.16745598990297525,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Ipo Weir,0.20584130144605414,True,13,13,0.20584130144605414,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Juksan Weir,0.174572059522863,True,15,12,0.18011642695932595,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Juksan Weir,0.18203607170271696,True,12,12,0.18203607170271696,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Nakdan Weir,0.15835833675663766,True,15,12,0.16295257265146265,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Nakdan Weir,0.21005381304545834,True,12,12,0.21005381304545834,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Sangju Weir,0.16093076357658559,True,15,12,0.16580221910969173,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Sangju Weir,0.21275911521952032,True,12,12,0.21275911521952032,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Sejong Weir,0.14236290788450984,True,15,12,0.14574354491232808,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Sejong Weir,0.22013832689961857,True,12,12,0.22013832689961857,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Seungchon Weir,0.17813200820822414,True,15,12,0.18432643333627799,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Seungchon Weir,0.20939410418156576,True,12,12,0.20939410418156576,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,chlorophyll_a,Yeoju Weir,0.16337034734351624,True,15,13,0.16745598990297525,,False
pm2_2017_2025,raw_within_weir_pearson,equal_per_observation,fai,harmful_cyanobacteria,Yeoju Weir,0.20584130144605414,True,13,13,0.20584130144605414,,False
pm2_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Baekje Weir,0.48740715217231384,True,15,12,0.4599255933664908,0.0090242477853607617,True
pm2_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Baekje Weir,0.45090134558113004,True,12,12,0.45090134558113004,0.0090242477853607617,True
pm2_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Changnyeong-Haman Weir,0.46500912903874381,True,15,12,0.43090208349110648,-0.0064681288113810353,True
pm2_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,harmful_cyanobacteria,Changnyeong-Haman Weir,0.43737021230248752,True,12,12,0.43737021230248752,-0.0064681288113810353,True
pm2_2017_2025,within_weir_percentile_midrank,equal_per_weir_fisher_z,ndci,chlorophyll_a,Chilgok Weir,0.47161586383100262,True,15,12,0.43947703882707295,0.0040797054312192715,True
