site,in_situ_date,chlorophyll_a,chlorophyll_a_station_count,chlorophyll_a_station_codes,chlorophyll_a_source_row_locators,chlorophyll_a_source_snapshot_hashes,harmful_cyanobacteria,harmful_cyanobacteria_station_count,harmful_cyanobacteria_station_codes,harmful_cyanobacteria_source_row_locators,harmful_cyanobacteria_source_snapshot_hashes,window,window_radius_days,window_start_year,window_end_year,satellite_dates,signed_lags,min_abs_lag,tie_count,satellite_component_rows,scene_ids,product_ids,tiles,utc_timestamps,ndci_valid_pixels,ndci_weighted_numerator,ndci_mean,fai_valid_pixels,fai_weighted_numerator,fai_mean
Dalseong Weir,2025-08-18,84.599999999999994,1,2014A25,all_2025_08.xml#item[150],ab7dfef32b68a511f1103ffc87f7f9fb97d6bb4c39b7565023d15f784a0475d7,204281,1,2014A25,all_2025_08.xml#item[150],ab7dfef32b68a511f1103ffc87f7f9fb97d6bb4c39b7565023d15f784a0475d7,pm1_2019_2025,1,2019,2025,2025-08-18,0,0,1,1,20250818T021121_20250818T021646_T52SDE,S2A_MSIL2A_20250818T021121_N0511_R103_T52SDE_20250818T061108,52SDE,2025-08-18T02:17:54.846000+00:00,10513,2694.4930283709064,0.25630105853428198,10513,-22.422048971665639,-0.0021327926349915
Dalseong Weir,2025-09-22,60.299999999999997,1,2014A25,all_2025_09.xml#item[155],120640b3a363db770b3e557d929ab9e2fd81e9d32b54d9611155308e862d59e1,14482,1,2014A25,all_2025_09.xml#item[155],120640b3a363db770b3e557d929ab9e2fd81e9d32b54d9611155308e862d59e1,pm1_2019_2025,1,2019,2025,2025-09-23,1,1,1,1,20250923T021529_20250923T022229_T52SDE,S2B_MSIL2A_20250923T021529_N0511_R003_T52SDE_20250923T041635,52SDE,2025-09-23T02:27:36.546000+00:00,9403,833.65228661243577,0.088658118325261701,9403,100.41588102288877,0.0106791323006369
Dalseong Weir,2025-10-20,5.5,1,2014A25,all_2025_10.xml#item[184],8b2d4d14358bacbf2f83edc076e70821072fa1a3f17970a09dd63d1d32e5a33b,245,1,2014A25,all_2025_10.xml#item[184],8b2d4d14358bacbf2f83edc076e70821072fa1a3f17970a09dd63d1d32e5a33b,pm1_2019_2025,1,2019,2025,2025-10-20,0,0,1,1,20251020T022131_20251020T022129_T52SDE,S2A_MSIL2A_20251020T022131_N0511_R003_T52SDE_20251020T071520,52SDE,2025-10-20T02:27:52.231000+00:00,8957,75.286849989100006,0.0084053645181534006,8957,193.63449731129816,0.021618231250563599
Gangcheon Weir,2019-06-03,8.8000000000000007,1,1007A20,all_2019_06.xml#item[108],a711afcafa0481241e0dc8c77a53b83c5a5e15ec5b7e9bc7a23154a790f8eff9,0,1,1007A20,all_2019_06.xml#item[108],a711afcafa0481241e0dc8c77a53b83c5a5e15ec5b7e9bc7a23154a790f8eff9,pm1_2019_2025,1,2019,2025,2019-06-02,-1,1,1,1,20190602T021611_20190602T021605_T52SCG,S2A_MSIL2A_20190602T021611_N0500_R003_T52SCG_20221221T030242,52SCG,2019-06-02T02:27:15.030000+00:00,9060,-667.19932026722086,-0.073642309080267199,9060,-36.146892307553053,-0.0039897232127542002
Gangcheon Weir,2019-09-30,2.7000000000000002,1,1007A20,all_2019_10.xml#item[135],2aa78e629ad45ac8493f56c716bc842d4fdef58fca748baab752866e5b3882ab,0,1,1007A20,all_2019_10.xml#item[135],2aa78e629ad45ac8493f56c716bc842d4fdef58fca748baab752866e5b3882ab,pm1_2019_2025,1,2019,2025,2019-09-30,0,0,1,1,20190930T021601_20190930T021604_T52SCG,S2A_MSIL2A_20190930T021601_N0500_R003_T52SCG_20230707T024625,52SCG,2019-09-30T02:27:14.218000+00:00,9060,-284.04938762379027,-0.031352029539049697,9060,33.273651554986365,0.0036725884718527995
Gangcheon Weir,2019-10-14,1.8,1,1007A20,all_2019_10.xml#item[133],2aa78e629ad45ac8493f56c716bc842d4fdef58fca748baab752866e5b3882ab,0,1,1007A20,all_2019_10.xml#item[133],2aa78e629ad45ac8493f56c716bc842d4fdef58fca748baab752866e5b3882ab,pm1_2019_2025,1,2019,2025,2019-10-15,1,1,1,1,20191015T021639_20191015T021642_T52SCG,S2B_MSIL2A_20191015T021639_N0213_R003_T52SCG_20191015T045544,52SCG,2019-10-15T02:27:13.862000+00:00,7387,-37.108661399279612,-0.0050235090563530002,7386,140.42222972570895,0.019011945535568502
Gangcheon Weir,2019-10-21,2.2000000000000002,1,1007A20,all_2019_10.xml#item[132],2aa78e629ad45ac8493f56c716bc842d4fdef58fca748baab752866e5b3882ab,0,1,1007A20,all_2019_10.xml#item[132],2aa78e629ad45ac8493f56c716bc842d4fdef58fca748baab752866e5b3882ab,pm1_2019_2025,1,2019,2025,2019-10-20,-1,1,1,1,20191020T021721_20191020T021716_T52SCG,S2A_MSIL2A_20191020T021721_N0213_R003_T52SCG_20191020T052106,52SCG,2019-10-20T02:27:15.870000+00:00,9060,-20.042075697432491,-0.0022121496354782001,9060,38.937447175022506,0.0042977314762717997
Gangcheon Weir,2020-06-01,5,1,1007A20,all_2020_06.xml#item[112],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,0,1,1007A20,all_2020_06.xml#item[112],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,pm1_2019_2025,1,2019,2025,2020-06-01,0,0,1,1,20200601T021609_20200601T021604_T52SCG,S2B_MSIL2A_20200601T021609_N0214_R003_T52SCG_20200601T050555,52SCG,2020-06-01T02:27:14.247000+00:00,8322,198.81046261057128,0.023889745567239998,8322,180.3039488296952,0.0216659395373342
Gangcheon Weir,2020-06-15,15.5,1,1007A20,all_2020_06.xml#item[110],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,0,1,1007A20,all_2020_06.xml#item[110],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,pm1_2019_2025,1,2019,2025,2020-06-16,1,1,1,1,20200616T021611_20200616T021609_T52SCG,S2A_MSIL2A_20200616T021611_N0214_R003_T52SCG_20200616T053533,52SCG,2020-06-16T02:27:18.759000+00:00,9060,280.023233405008,0.0309076416561819,9060,213.46134118740031,0.023560854435695399
Gangcheon Weir,2020-06-22,5.5999999999999996,1,1007A20,all_2020_06.xml#item[109],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,0,1,1007A20,all_2020_06.xml#item[109],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,pm1_2019_2025,1,2019,2025,2020-06-21,-1,1,1,1,20200621T021609_20200621T021605_T52SCG,S2B_MSIL2A_20200621T021609_N0214_R003_T52SCG_20200621T050033,52SCG,2020-06-21T02:27:15.203000+00:00,9060,101.47361867166067,0.0112001786613312,9060,86.188501944273497,0.0095130796847983992
Gangcheon Weir,2020-10-19,2.8999999999999999,1,1007A20,all_2020_10.xml#item[140],18c9b8a69f83d3b760b9da7fd2884f21eacdbf2df1106c4cbc0c7a71b4b3d418,0,1,1007A20,all_2020_10.xml#item[140],18c9b8a69f83d3b760b9da7fd2884f21eacdbf2df1106c4cbc0c7a71b4b3d418,pm1_2019_2025,1,2019,2025,2020-10-19,0,0,1,1,20201019T021719_20201019T022536_T52SCG,S2B_MSIL2A_20201019T021719_N0500_R003_T52SCG_20230415T141046,52SCG,2020-10-19T02:27:16.350000+00:00,9060,-861.8362170808889,-0.0951254102738288,9060,-40.606940162825246,-0.0044820022254774003
Gangcheon Weir,2021-05-03,17,1,1007A20,all_2021_05.xml#item[112],5f034f8a819c42d389db76a204240c77832325bf6f580f4c7b24322a83e0cc94,0,1,1007A20,all_2021_05.xml#item[112],5f034f8a819c42d389db76a204240c77832325bf6f580f4c7b24322a83e0cc94,pm1_2019_2025,1,2019,2025,2021-05-02,-1,1,1,1,20210502T021601_20210502T021601_T52SCG,S2A_MSIL2A_20210502T021601_N0300_R003_T52SCG_20210502T051124,52SCG,2021-05-02T02:27:10.519000+00:00,8515,182.01221887594647,0.021375480784021898,8515,106.49693745689135,0.012506980323768801
Gangcheon Weir,2021-07-26,2.8999999999999999,1,1007A20,all_2021_07.xml#item[137],fc411c6ec0833510386726929b9f63339710eb53311136b73649b838d2a39e86,0,1,1007A20,all_2021_07.xml#item[137],fc411c6ec0833510386726929b9f63339710eb53311136b73649b838d2a39e86,pm1_2019_2025,1,2019,2025,2021-07-26,0,0,1,1,20210726T021609_20210726T021605_T52SCG,S2B_MSIL2A_20210726T021609_N0301_R003_T52SCG_20210726T043052,52SCG,2021-07-26T02:27:14.625000+00:00,9060,-273.68233446883562,-0.030207763186405698,9059,13.419257301219583,0.0014813177283607001
Gangcheon Weir,2021-10-25,1.1000000000000001,1,1007A20,all_2021_10.xml#item[109],458b2ab02cd574273b5a6fe2e8a7a9d773995df1cbafde4e75ae1fa9fd6f13dd,0,1,1007A20,all_2021_10.xml#item[109],458b2ab02cd574273b5a6fe2e8a7a9d773995df1cbafde4e75ae1fa9fd6f13dd,pm1_2019_2025,1,2019,2025,2021-10-24,-1,1,1,1,20211024T021749_20211024T021743_T52SCG,S2B_MSIL2A_20211024T021749_N0500_R003_T52SCG_20230110T111334,52SCG,2021-10-24T02:27:14.236000+00:00,9060,-842.20500127700814,-0.092958609412473303,9060,-12.743627134284907,-0.0014065813614001
Gangcheon Weir,2022-05-16,3.2999999999999998,1,1007A20,all_2022_05.xml#item[110],f691a4a2e71f2699fa1d8c6e05bf19286b88f7fdc38f6616f869cff71484836d,0,1,1007A20,all_2022_05.xml#item[110],f691a4a2e71f2699fa1d8c6e05bf19286b88f7fdc38f6616f869cff71484836d,pm1_2019_2025,1,2019,2025,2022-05-17,1,1,1,1,20220517T021611_20220517T022234_T52SCG,S2A_MSIL2A_20220517T021611_N0510_R003_T52SCG_20240620T074711,52SCG,2022-05-17T02:27:17.807000+00:00,9060,-645.29053940770314,-0.071224121347428601,9060,-37.625432354452585,-0.0041529174784164001
Gangcheon Weir,2022-10-24,2.6000000000000001,1,1007A20,all_2022_10.xml#item[137],2772527bcd6ab3f171842ae65d30619706c0f4387e34346cdaf4e2c4e13dc4e6,0,1,1007A20,all_2022_10.xml#item[137],2772527bcd6ab3f171842ae65d30619706c0f4387e34346cdaf4e2c4e13dc4e6,pm1_2019_2025,1,2019,2025,2022-10-24,0,0,1,1,20221024T021741_20221024T022408_T52SCG,S2A_MSIL2A_20221024T021741_N0400_R003_T52SCG_20221024T053657,52SCG,2022-10-24T02:27:15.115000+00:00,9060,-1099.0897541770651,-0.1213123348981308,9060,-12.118768521768072,-0.0013376124196211999
Gangcheon Weir,2023-10-30,2.5,1,1007A20,all_2023_11.xml#item[148],13ecbc6f367433ac3a939ab11d36578f46f10e5f50a9d0199d2d1307b8743587,0,1,1007A20,all_2023_11.xml#item[148],13ecbc6f367433ac3a939ab11d36578f46f10e5f50a9d0199d2d1307b8743587,pm1_2019_2025,1,2019,2025,2023-10-29,-1,1,1,1,20231029T021811_20231029T022436_T52SCG,S2A_MSIL2A_20231029T021811_N0509_R003_T52SCG_20231029T052155,52SCG,2023-10-29T02:27:12.372000+00:00,9060,-420.14220747645203,-0.046373312083493601,9060,-4.6825136707656059,-0.0005168337384951
Gangcheon Weir,2024-08-05,26.899999999999999,1,1007A20,all_2024_08.xml#item[147],d8b20272992a9a28cf9eba55be5551b2f42f27d924f675091599c8b9b061ce2b,0,1,1007A20,all_2024_08.xml#item[147],d8b20272992a9a28cf9eba55be5551b2f42f27d924f675091599c8b9b061ce2b,pm1_2019_2025,1,2019,2025,2024-08-04,-1,1,1,1,20240804T021531_20240804T022001_T52SCG,S2A_MSIL2A_20240804T021531_N0511_R003_T52SCG_20240804T072449,52SCG,2024-08-04T02:27:14.991000+00:00,9060,117.81149399116291,0.013003476157965,9060,-14.781280774386767,-0.0016314879441927999
Gangcheon Weir,2024-08-19,9.6999999999999993,1,1007A20,all_2024_08.xml#item[145],d8b20272992a9a28cf9eba55be5551b2f42f27d924f675091599c8b9b061ce2b,0,1,1007A20,all_2024_08.xml#item[145],d8b20272992a9a28cf9eba55be5551b2f42f27d924f675091599c8b9b061ce2b,pm1_2019_2025,1,2019,2025,2024-08-19,0,0,1,1,20240819T021539_20240819T022637_T52SCG,S2B_MSIL2A_20240819T021539_N0511_R003_T52SCG_20240819T042921,52SCG,2024-08-19T02:27:14.410000+00:00,9060,93.041619378006502,0.010269494412583499,9060,10.082313169157461,0.001112838098141
Gangcheon Weir,2024-09-02,17.100000000000001,1,1007A20,all_2024_09.xml#item[122],5c0c17ff7ba2c8dec750adbc4a2e6b02c586853844410a70676998054dc6d539,0,1,1007A20,all_2024_09.xml#item[122],5c0c17ff7ba2c8dec750adbc4a2e6b02c586853844410a70676998054dc6d539,pm1_2019_2025,1,2019,2025,2024-09-03,1,1,1,1,20240903T021601_20240903T022601_T52SCG,S2A_MSIL2A_20240903T021601_N0511_R003_T52SCG_20240903T072445,52SCG,2024-09-03T02:27:12.560000+00:00,9060,196.93280397498572,0.0217365125800205,9060,93.547674659176351,0.0103253504038826
Gangjeong-Goryeong Weir,2019-06-03,6.7999999999999998,1,2011A55,all_2019_06.xml#item[136],a711afcafa0481241e0dc8c77a53b83c5a5e15ec5b7e9bc7a23154a790f8eff9,2579,1,2011A55,all_2019_06.xml#item[136],a711afcafa0481241e0dc8c77a53b83c5a5e15ec5b7e9bc7a23154a790f8eff9,pm1_2019_2025,1,2019,2025,2019-06-04,1,1,1,1,20190604T020659_20190604T020701_T52SDE,S2B_MSIL2A_20190604T020659_N0500_R103_T52SDE_20230808T145552,52SDE,2019-06-04T02:17:49.507000+00:00,9272,254.02414891950448,0.027396909935235601,9272,-16.413051153779051,-0.0017701737655068002
Gangjeong-Goryeong Weir,2019-06-10,11.4,1,2011A55,all_2019_06.xml#item[135],a711afcafa0481241e0dc8c77a53b83c5a5e15ec5b7e9bc7a23154a790f8eff9,4127,1,2011A55,all_2019_06.xml#item[135],a711afcafa0481241e0dc8c77a53b83c5a5e15ec5b7e9bc7a23154a790f8eff9,pm1_2019_2025,1,2019,2025,2019-06-09,-1,1,1,1,20190609T020701_20190609T020655_T52SDE,S2A_MSIL2A_20190609T020701_N0212_R103_T52SDE_20190609T050254,52SDE,2019-06-09T02:17:43+00:00,9272,205.66097422246241,0.022180864346684901,9272,-17.926330136424426,-0.0019333833192864997
Gangjeong-Goryeong Weir,2019-06-17,5.2999999999999998,1,2011A55,all_2019_06.xml#item[134],a711afcafa0481241e0dc8c77a53b83c5a5e15ec5b7e9bc7a23154a790f8eff9,5909,1,2011A55,all_2019_06.xml#item[134],a711afcafa0481241e0dc8c77a53b83c5a5e15ec5b7e9bc7a23154a790f8eff9,pm1_2019_2025,1,2019,2025,2019-06-17,0,0,1,1,20190617T021609_20190617T022127_T52SDE,S2B_MSIL2A_20190617T021609_N0212_R003_T52SDE_20190617T055313,52SDE,2019-06-17T02:27:44+00:00,5908,286.95542584104965,0.048570654340055794,5908,213.1695367940423,0.036081505889309799
Gangjeong-Goryeong Weir,2019-08-19,30.600000000000001,1,2011A55,all_2019_08.xml#item[179],03d14c05d8c382abeaf265875aea4a81b084f6e27a6461ad1f353c3c2e087213,30040,1,2011A55,all_2019_08.xml#item[179],03d14c05d8c382abeaf265875aea4a81b084f6e27a6461ad1f353c3c2e087213,pm1_2019_2025,1,2019,2025,2019-08-18,-1,1,1,1,20190818T020701_20190818T021257_T52SDE,S2A_MSIL2A_20190818T020701_N0213_R103_T52SDE_20190818T042046,52SDE,2019-08-18T02:17:44.255000+00:00,9272,712.80347560045868,0.076876992623000295,8258,65.403600964723069,0.0079200291795498996
Gangjeong-Goryeong Weir,2019-08-26,8.0999999999999996,1,2011A55,all_2019_08.xml#item[178],03d14c05d8c382abeaf265875aea4a81b084f6e27a6461ad1f353c3c2e087213,56100,1,2011A55,all_2019_08.xml#item[178],03d14c05d8c382abeaf265875aea4a81b084f6e27a6461ad1f353c3c2e087213,pm1_2019_2025,1,2019,2025,2019-08-26,0,0,1,1,20190826T021609_20190826T021607_T52SDE,S2B_MSIL2A_20190826T021609_N0213_R003_T52SDE_20190826T045559,52SDE,2019-08-26T02:27:41.887000+00:00,9272,438.96194224442996,0.047342746143704699,9272,50.173047327596088,0.0054112432406812003
Gangjeong-Goryeong Weir,2019-09-16,41.899999999999999,1,2011A55,all_2019_09.xml#item[139],5f7034b5402fed48f4b4b641f3dd1846098c45c434a368764ab37a97bd5cb7dc,10599,1,2011A55,all_2019_09.xml#item[139],5f7034b5402fed48f4b4b641f3dd1846098c45c434a368764ab37a97bd5cb7dc,pm1_2019_2025,1,2019,2025,2019-09-17,1,1,1,1,20190917T020651_20190917T021206_T52SDE,S2A_MSIL2A_20190917T020651_N0213_R103_T52SDE_20190917T042040,52SDE,2019-09-17T02:17:37.137000+00:00,9272,963.54520409703764,0.103919888276212,9272,139.71144353912038,0.015068102193606598
Gangjeong-Goryeong Weir,2019-10-21,11,1,2011A55,all_2019_10.xml#item[167],2aa78e629ad45ac8493f56c716bc842d4fdef58fca748baab752866e5b3882ab,86,1,2011A55,all_2019_10.xml#item[167],2aa78e629ad45ac8493f56c716bc842d4fdef58fca748baab752866e5b3882ab,pm1_2019_2025,1,2019,2025,2019-10-20|2019-10-22,-1|1,1,2,2,20191020T021721_20191020T021716_T52SDE|20191022T020719_20191022T020722_T52SDE,S2A_MSIL2A_20191020T021721_N0213_R003_T52SDE_20191020T052106|S2B_MSIL2A_20191022T020719_N0213_R103_T52SDE_20191022T044434,52SDE|52SDE,2019-10-20T02:27:40.534000+00:00|2019-10-22T02:17:42.528000+00:00,18544,41.338057493541285,0.0022291877423178002,18544,-254.00391558726915,-0.013697363869028751
Gangjeong-Goryeong Weir,2019-10-28,26.600000000000001,1,2011A55,all_2019_10.xml#item[166],2aa78e629ad45ac8493f56c716bc842d4fdef58fca748baab752866e5b3882ab,383,1,2011A55,all_2019_10.xml#item[166],2aa78e629ad45ac8493f56c716bc842d4fdef58fca748baab752866e5b3882ab,pm1_2019_2025,1,2019,2025,2019-10-27,-1,1,1,1,20191027T020801_20191027T020756_T52SDE,S2A_MSIL2A_20191027T020801_N0213_R103_T52SDE_20191027T050157,52SDE,2019-10-27T02:17:44.668000+00:00,9271,253.20816732969951,0.027311850644989699,9267,-119.27459843715157,-0.012870896561686799
Gangjeong-Goryeong Weir,2020-05-04,2.3999999999999999,1,2011A55,all_2020_05.xml#item[139],a8a0862f2b86021c5f5400928e6d8a93abb395d0f6cf5d43d31d2355dd3daed8,103,1,2011A55,all_2020_05.xml#item[139],a8a0862f2b86021c5f5400928e6d8a93abb395d0f6cf5d43d31d2355dd3daed8,pm1_2019_2025,1,2019,2025,2020-05-04,0,0,1,1,20200504T020701_20200504T020657_T52SDE,S2A_MSIL2A_20200504T020701_N0214_R103_T52SDE_20200504T051748,52SDE,2020-05-04T02:17:44.918000+00:00,9061,-105.05775010620373,-0.0115944984114561,9061,-51.002648327848497,-0.0056288101012966002
Gangjeong-Goryeong Weir,2020-05-11,2,1,2011A55,all_2020_05.xml#item[138],a8a0862f2b86021c5f5400928e6d8a93abb395d0f6cf5d43d31d2355dd3daed8,0,1,2011A55,all_2020_05.xml#item[138],a8a0862f2b86021c5f5400928e6d8a93abb395d0f6cf5d43d31d2355dd3daed8,pm1_2019_2025,1,2019,2025,2020-05-12,1,1,1,1,20200512T021559_20200512T021601_T52SDE,S2B_MSIL2A_20200512T021559_N0214_R003_T52SDE_20200512T050014,52SDE,2020-05-12T02:27:36.017000+00:00,9272,246.84272721329634,0.0266223821412097,9272,144.73682894184279,0.015610098030828601
Gangjeong-Goryeong Weir,2020-06-01,11.9,1,2011A55,all_2020_06.xml#item[140],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,531,1,2011A55,all_2020_06.xml#item[140],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,pm1_2019_2025,1,2019,2025,2020-06-01,0,0,1,1,20200601T021609_20200601T021604_T52SDE,S2B_MSIL2A_20200601T021609_N0214_R003_T52SDE_20200601T050555,52SDE,2020-06-01T02:27:38.928000+00:00,8783,259.27899846520563,0.029520550889810503,8783,138.93478411926148,0.015818602313476201
Gangjeong-Goryeong Weir,2020-06-08,4.2000000000000002,1,2011A55,all_2020_06.xml#item[139],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,1310,1,2011A55,all_2020_06.xml#item[139],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,pm1_2019_2025,1,2019,2025,2020-06-08,0,0,1,1,20200608T020659_20200608T020655_T52SDE,S2B_MSIL2A_20200608T020659_N0214_R103_T52SDE_20200608T045438,52SDE,2020-06-08T02:17:43.544000+00:00,9272,198.48628767895718,0.021407062950707201,9272,-21.987197057322945,-0.0023713542986759
Gangjeong-Goryeong Weir,2020-06-16,5.0999999999999996,1,2011A55,all_2020_06.xml#item[138],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,163,1,2011A55,all_2020_06.xml#item[138],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,pm1_2019_2025,1,2019,2025,2020-06-16,0,0,1,1,20200616T021611_20200616T021609_T52SDE,S2A_MSIL2A_20200616T021611_N0214_R003_T52SDE_20200616T053533,52SDE,2020-06-16T02:27:43.423000+00:00,9272,274.26257082080281,0.029579656041933005,9272,172.50287086554852,0.018604709972557001
Gangjeong-Goryeong Weir,2020-06-22,13.5,1,2011A55,all_2020_06.xml#item[137],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,3595,1,2011A55,all_2020_06.xml#item[137],057c628d027ba61de66947c4af51abac8b407c27bbea05f8c8d5f5cd0f0dcb43,pm1_2019_2025,1,2019,2025,2020-06-21|2020-06-23,-1|1,1,2,2,20200621T021609_20200621T021605_T52SDE|20200623T020701_20200623T020659_T52SDE,S2B_MSIL2A_20200621T021609_N0214_R003_T52SDE_20200621T050033|S2A_MSIL2A_20200623T020701_N0214_R103_T52SDE_20200623T051817,52SDE|52SDE,2020-06-21T02:27:39.886000+00:00|2020-06-23T02:17:47.116000+00:00,11595,823.96593361852501,0.071062176249980596,11595,294.88179956250787,0.025431806775550483
Gangjeong-Goryeong Weir,2020-06-29,58.799999999999997,1,2011A55,all_2020_07.xml#item[177],300a42755e3c874788c5c75c469f0f66a524c81ad03c3995dad4c35891559a68,16765,1,2011A55,all_2020_07.xml#item[177],300a42755e3c874788c5c75c469f0f66a524c81ad03c3995dad4c35891559a68,pm1_2019_2025,1,2019,2025,2020-06-28,-1,1,1,1,20200628T020659_20200628T020655_T52SDE,S2B_MSIL2A_20200628T020659_N0214_R103_T52SDE_20200628T044730,52SDE,2020-06-28T02:17:40.177000+00:00,8610,497.82357683938625,0.057819230759510599,8610,93.763442700175773,0.0108900630313793
Gangjeong-Goryeong Weir,2020-07-16,3.7000000000000002,1,2011A55,all_2020_07.xml#item[175],300a42755e3c874788c5c75c469f0f66a524c81ad03c3995dad4c35891559a68,24,1,2011A55,all_2020_07.xml#item[175],300a42755e3c874788c5c75c469f0f66a524c81ad03c3995dad4c35891559a68,pm1_2019_2025,1,2019,2025,2020-07-16,0,0,1,1,20200716T021611_20200716T021608_T52SDE,S2A_MSIL2A_20200716T021611_N0214_R003_T52SDE_20200716T053754,52SDE,2020-07-16T02:27:42.052000+00:00,8986,130.28239119687413,0.014498374270740499,8986,44.038554337259427,0.0049007961648407997
Gangjeong-Goryeong Weir,2020-08-24,33.700000000000003,1,2011A55,all_2020_08.xml#item[137],b6b71b94c13adac24205bcb1d7dc9885fcbdb2ddcae8fe06ca385da417dd1e2e,2137,1,2011A55,all_2020_08.xml#item[137],b6b71b94c13adac24205bcb1d7dc9885fcbdb2ddcae8fe06ca385da417dd1e2e,pm1_2019_2025,1,2019,2025,2020-08-25,1,1,1,1,20200825T021611_20200825T021608_T52SDE,S2A_MSIL2A_20200825T021611_N0214_R003_T52SDE_20200825T053321,52SDE,2020-08-25T02:27:42.745000+00:00,9272,526.3176449442185,0.056764198117366105,9272,45.899285316327749,0.0049503111859715001
Gangjeong-Goryeong Weir,2020-09-14,7.7999999999999998,1,2011A55,all_2020_09.xml#item[138],3bd59b77431fea9f73a29f8631685e3a9e74ba6b94db3b2872c6a3880cb61bde,2085,1,2011A55,all_2020_09.xml#item[138],3bd59b77431fea9f73a29f8631685e3a9e74ba6b94db3b2872c6a3880cb61bde,pm1_2019_2025,1,2019,2025,2020-09-14,0,0,1,1,20200914T021611_20200914T021607_T52SDE,S2A_MSIL2A_20200914T021611_N0214_R003_T52SDE_20200914T052323,52SDE,2020-09-14T02:27:41.457000+00:00,8339,-221.72653051891737,-0.026589103072181,8339,-392.4667189642534,-0.047064002753837798
Gangjeong-Goryeong Weir,2020-10-05,22.300000000000001,1,2011A55,all_2020_10.xml#item[172],18c9b8a69f83d3b760b9da7fd2884f21eacdbf2df1106c4cbc0c7a71b4b3d418,1112,1,2011A55,all_2020_10.xml#item[172],18c9b8a69f83d3b760b9da7fd2884f21eacdbf2df1106c4cbc0c7a71b4b3d418,pm1_2019_2025,1,2019,2025,2020-10-06,1,1,1,1,20201006T020659_20201006T020656_T52SDE,S2B_MSIL2A_20201006T020659_N0500_R103_T52SDE_20230411T043438,52SDE,2020-10-06T02:17:44.954000+00:00,9272,228.24893978774762,0.0246170124878934,9272,-144.19594197172913,-0.015551762507736102
Gangjeong-Goryeong Weir,2020-10-19,14.1,1,2011A55,all_2020_10.xml#item[175],18c9b8a69f83d3b760b9da7fd2884f21eacdbf2df1106c4cbc0c7a71b4b3d418,610,1,2011A55,all_2020_10.xml#item[175],18c9b8a69f83d3b760b9da7fd2884f21eacdbf2df1106c4cbc0c7a71b4b3d418,pm1_2019_2025,1,2019,2025,2020-10-19,0,0,1,1,20201019T021719_20201019T022536_T52SDE,S2B_MSIL2A_20201019T021719_N0214_R003_T52SDE_20201019T045725,52SDE,2020-10-19T02:27:41.037000+00:00,7914,163.74816075763371,0.020690947783375501,7914,15.635627789770696,0.0019756921644896001
Gangjeong-Goryeong Weir,2020-10-26,15,1,2011A55,all_2020_10.xml#item[174],18c9b8a69f83d3b760b9da7fd2884f21eacdbf2df1106c4cbc0c7a71b4b3d418,391,1,2011A55,all_2020_10.xml#item[174],18c9b8a69f83d3b760b9da7fd2884f21eacdbf2df1106c4cbc0c7a71b4b3d418,pm1_2019_2025,1,2019,2025,2020-10-26,0,0,1,1,20201026T020759_20201026T020756_T52SDE,S2B_MSIL2A_20201026T020759_N0214_R103_T52SDE_20201026T043232,52SDE,2020-10-26T02:17:44.696000+00:00,9272,49.049720177545716,0.0052900906144894002,9268,-58.70636578029734,-0.0063343079175979004
Gangjeong-Goryeong Weir,2021-05-10,6.0999999999999996,1,2011A55,all_2021_05.xml#item[139],5f034f8a819c42d389db76a204240c77832325bf6f580f4c7b24322a83e0cc94,0,1,2011A55,all_2021_05.xml#item[139],5f034f8a819c42d389db76a204240c77832325bf6f580f4c7b24322a83e0cc94,pm1_2019_2025,1,2019,2025,2021-05-09,-1,1,1,1,20210509T020651_20210509T021025_T52SDE,S2A_MSIL2A_20210509T020651_N0300_R103_T52SDE_20210509T044903,52SDE,2021-05-09T02:17:40.444000+00:00,9272,52.030644141639051,0.0056115880221785002,9272,-13.422131520951572,-0.0014475983089896
